uno;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos;dos
19233;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10655;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19234;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10656;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19235;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10657;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19236;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;10658;26;0;2;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19237;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;10659;26;0;2;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19238;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;10660;26;0;2;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19239;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10661;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19240;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10662;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19241;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;10663;26;50000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19242;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10664;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19243;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10665;26;5000;3;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19244;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10666;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19245;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10667;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19246;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10668;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19247;05/02/2021;28/02/2021;98427;0;0;3992;102419;;;due;10669;26;47419;3;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19248;05/02/2021;28/02/2021;77943;0;0;3992;81935;;;due;10670;26;26935;3;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19249;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10671;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19250;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;10672;26;50000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19251;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10673;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19252;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10674;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19253;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;10675;26;0;2;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19254;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10676;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19255;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10677;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19256;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10678;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19257;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10679;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19258;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;10680;26;25000;1;yes;0;%;Villanueva;Television;no;no;2;no;Activo;0;0
19259;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10681;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19260;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10682;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19261;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10683;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19262;05/02/2021;28/02/2021;76008;0;0;3992;80000;;;due;10684;26;0;2;yes;0;%;Villanueva;Television;10Megas;no;0;no;Activo;0;
19263;05/02/2021;28/02/2021;63008;0;0;3992;67000;;;due;10685;26;12000;3;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19264;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10686;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19265;05/02/2021;28/02/2021;87675;0;0;3992;91667;;;due;10687;26;66667;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19266;05/02/2021;28/02/2021;57331;0;0;3992;61323;;;due;10688;26;36323;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19267;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10689;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19268;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;10690;26;0;2;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19269;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;10691;26;50000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19270;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10692;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19271;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10693;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19272;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10694;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19273;05/02/2021;28/02/2021;36008;0;0;3992;40000;;;due;10695;26;15000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19274;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10696;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19275;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10697;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19276;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10698;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19277;05/02/2021;28/02/2021;83427;0;0;3992;87419;;;due;10699;26;42419;3;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19278;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10700;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19279;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10701;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19280;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;10702;26;50000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19281;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10703;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19282;05/02/2021;28/02/2021;70040;0;0;3992;74032;;;due;10704;26;49032;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19283;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10705;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19284;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10706;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19285;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10707;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19286;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10708;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19287;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10709;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19288;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10710;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19289;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10711;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19290;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10712;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19291;05/02/2021;28/02/2021;76008;0;0;3992;80000;;;due;10713;26;0;2;yes;0;%;Villanueva;Television;10Megas;no;0;no;Activo;0;
19292;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;10714;26;50000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19293;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10715;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19294;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10716;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19295;05/02/2021;28/02/2021;59556;0;0;3992;63548;;;due;10717;26;38548;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19296;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;10718;26;25000;1;yes;0;%;Villanueva;Television;no;no;2;no;Activo;0;0
19297;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10719;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19298;05/02/2021;28/02/2021;46008;0;0;3992;50000;Cash;;partial;10720;26;5000;2;yes;0;%;Villanueva;Television;5Megas;no;2;no;Activo;0;0
19299;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10721;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19300;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10722;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19301;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10723;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19302;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;10724;26;50000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19303;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10725;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19304;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10726;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19305;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10727;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19306;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10728;26;25000;3;yes;0;%;Villanueva;Television;no;1;0;no;Activo;0;
19307;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;10729;26;50000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19308;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;10730;26;0;2;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19309;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10731;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19310;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10732;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19311;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10733;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19312;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10734;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19313;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10735;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19314;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10736;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19315;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10737;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19316;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10738;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19317;05/02/2021;28/02/2021;21008;0;0;3992;25000;Cash;;partial;10739;26;55000;2;yes;0;%;Villanueva;Television;10Megas;no;2;no;Activo;0;0
19318;05/02/2021;28/02/2021;58234;0;0;3992;62226;;;due;10740;26;7226;3;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19319;05/02/2021;28/02/2021;46008;0;0;3992;50000;Cash;;partial;10741;26;5000;2;yes;0;%;Villanueva;Television;5Megas;no;2;no;Activo;0;0
19320;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10742;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19321;05/02/2021;28/02/2021;87836;0;0;3992;91828;;;due;10743;26;36828;3;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19322;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10744;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19323;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;10745;26;25000;1;yes;0;%;Villanueva;Television;no;no;2;no;Activo;0;0
19324;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10746;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19325;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10747;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19326;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10748;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19327;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10749;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19328;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10750;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19329;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10751;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19330;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10752;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19331;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10753;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19332;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10754;26;0;2;yes;0;%;Villanueva;Television;no;5;0;no;Activo;0;
19333;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10755;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19334;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;10756;26;50000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19335;05/02/2021;28/02/2021;86008;0;0;3992;90000;;;due;10757;26;45000;3;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19336;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10758;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19337;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10759;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19338;05/02/2021;28/02/2021;76008;0;0;3992;80000;;;due;10760;26;0;2;yes;0;%;Villanueva;Television;10Megas;no;0;no;Activo;0;
19339;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10761;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19340;05/02/2021;28/02/2021;101008;0;0;3992;105000;;;due;10762;26;25000;3;yes;0;%;Villanueva;Television;10Megas;no;0;no;Activo;0;
19341;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10763;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19342;05/02/2021;28/02/2021;21008;0;0;3992;25000;Cash;;partial;10764;26;30000;2;yes;0;%;Villanueva;Television;5Megas;no;2;no;Activo;0;0
19343;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10765;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19344;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10766;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19345;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10767;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19346;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10768;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19347;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10769;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19348;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;10770;26;50000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19349;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10771;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19350;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;10772;26;0;2;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19351;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10773;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19352;05/02/2021;28/02/2021;53008;0;0;3992;57000;;;due;10774;26;2000;3;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19353;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10775;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19354;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;10776;26;0;2;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19355;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;10777;26;0;2;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19356;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;10778;26;50000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19357;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;10779;26;0;2;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19358;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10780;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19359;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10781;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19360;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10782;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19361;05/02/2021;28/02/2021;63008;0;0;3992;67000;;;due;10783;26;12000;3;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19362;05/02/2021;28/02/2021;76008;0;0;3992;80000;;;due;10784;26;25000;3;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19363;05/02/2021;28/02/2021;26008;0;0;3992;30000;;;due;10785;26;0;2;no;0;%;Villanueva;no;5Megas;no;0;no;Activo;0;
19364;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10786;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19365;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;10787;26;0;2;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19366;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10788;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19367;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;10789;26;0;2;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19368;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10790;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19369;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10791;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19370;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10792;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19371;05/02/2021;28/02/2021;21008;0;0;3992;25000;Cash;;partial;10793;26;30000;2;yes;0;%;Villanueva;Television;5Megas;no;2;no;Activo;0;0
19372;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10794;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19373;05/02/2021;28/02/2021;54556;0;0;3992;58548;;;due;10795;26;3548;3;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19374;05/02/2021;28/02/2021;54556;0;0;3992;58548;;;due;10796;26;3548;3;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19375;05/02/2021;28/02/2021;28266;0;0;3992;32258;;;due;10797;26;7258;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19376;05/02/2021;28/02/2021;54556;0;0;3992;58548;;;due;10798;26;3548;3;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19377;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10799;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19378;05/02/2021;28/02/2021;75847;0;0;3992;79839;;;due;10800;26;24839;3;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19379;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10801;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19380;05/02/2021;28/02/2021;28266;0;0;3992;32258;;;due;10802;26;7258;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19381;05/02/2021;28/02/2021;29879;0;0;3992;33871;;;due;10803;26;8871;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19382;05/02/2021;28/02/2021;81169;0;0;3992;85161;;;due;10804;26;5161;3;yes;0;%;Villanueva;Television;10Megas;no;0;no;Activo;0;
19383;05/02/2021;28/02/2021;63427;0;0;3992;67419;;;due;10805;26;12419;3;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19384;05/02/2021;28/02/2021;94073;0;0;3992;98065;;;due;10806;26;18065;3;yes;0;%;Villanueva;Television;10Megas;no;0;no;Activo;0;
19385;05/02/2021;28/02/2021;81169;0;0;3992;85161;;;due;10807;26;5161;3;yes;0;%;Villanueva;Television;10Megas;no;0;no;Activo;0;
19386;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10808;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19387;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;10809;26;50000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19388;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10810;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19389;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;10811;26;0;2;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19390;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10812;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19391;05/02/2021;28/02/2021;52363;0;0;3992;56355;;;due;10813;26;31355;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19392;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10814;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19393;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10815;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19394;05/02/2021;28/02/2021;106008;0;0;3992;110000;;;due;10816;26;55000;3;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19395;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10817;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19396;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;10818;26;0;2;yes;0;%;Villanueva;Television;3Megas;no;0;no;Activo;0;
19397;05/02/2021;28/02/2021;76008;0;0;3992;80000;;;due;10819;26;0;2;yes;0;%;Villanueva;Television;10Megas;no;0;no;Activo;0;
19398;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10820;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19399;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10821;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19400;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10822;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19401;05/02/2021;28/02/2021;34621;0;0;3992;38613;Cash;;partial;10823;26;16387;2;yes;0;%;Villanueva;Television;5Megas;no;2;no;Activo;0;0
19402;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10824;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19403;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10825;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19404;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10826;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19405;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10827;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19406;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10828;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19407;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10829;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19408;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10830;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19409;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10831;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19410;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10832;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19411;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;10833;26;55000;2;yes;0;%;Villanueva;Television;5Megas;no;2;no;Activo;0;0
19412;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;10834;26;25000;2;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19413;05/02/2021;28/02/2021;21008;0;0;3992;25000;;;due;10835;26;0;1;yes;0;%;Villanueva;Television;no;no;0;no;Activo;0;
19414;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10836;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
19415;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;10837;26;0;2;yes;0;%;Villanueva;Television;5Megas;no;0;no;Activo;0;
