tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo ;punto;term;rec;ron;multi;saldo anterior ;;;
20673;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12084;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20674;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12085;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20675;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12086;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20676;05/02/2021;28/02/2021;43750;0;0;3992;47742;;;due;12087;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;22742;;;
20677;05/02/2021;28/02/2021;44222;0;0;3992;48214;;;due;12088;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;23214;;;
20678;05/02/2021;28/02/2021;62943;0;0;3992;66935;;;due;12089;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;41935;;;
20679;05/02/2021;28/02/2021;70175;0;0;3992;74167;;;due;12090;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;49167;;;
20680;05/02/2021;28/02/2021;65446;0;0;3992;69438;;;due;12091;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;44438;;;
20681;05/02/2021;28/02/2021;43589;0;0;3992;47581;;;due;12092;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;22581;;;
20682;05/02/2021;28/02/2021;68589;0;0;3992;72581;;;due;12093;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;47581;;;
20683;05/02/2021;28/02/2021;41169;0;0;3992;45161;;;due;12094;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;20161;;;
20684;05/02/2021;28/02/2021;3674;0;0;0;3674;;;due;12095;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-21326;;;
20685;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12096;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20686;05/02/2021;28/02/2021;76653;0;0;3992;80645;;;due;12097;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;55645;;;
20687;05/02/2021;28/02/2021;69308;0;0;3992;73300;;;due;12098;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;48300;;;
20688;05/02/2021;28/02/2021;45202;0;0;3992;49194;;;due;12099;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;24194;;;
20689;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12100;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20690;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12101;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20691;05/02/2021;28/02/2021;23562;0;0;3992;27554;;;due;12102;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;2554;;;
20692;05/02/2021;28/02/2021;36841;0;0;3992;40833;;;due;12103;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;15833;;;
20693;05/02/2021;28/02/2021;54134;0;0;3992;58126;;;due;12104;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;33126;;;
20694;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12105;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20695;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12106;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20696;05/02/2021;28/02/2021;50008;0;0;3992;54000;;;due;12107;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;29000;;;
20697;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12108;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20698;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12109;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20699;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;12110;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20700;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12111;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20701;05/02/2021;28/02/2021;50008;0;0;3992;54000;;;due;12112;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;29000;;;
20702;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12113;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20703;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12114;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20704;05/02/2021;28/02/2021;35524;0;0;3992;39516;;;due;12115;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;14516;;;
20705;05/02/2021;28/02/2021;60524;0;0;3992;64516;;;due;12116;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;39516;;;
20706;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;12117;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20707;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12118;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20708;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;12119;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;20000;;;
20709;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12120;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20710;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;12121;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20711;05/02/2021;28/02/2021;42782;0;0;3992;46774;;;due;12122;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;21774;;;
20712;05/02/2021;28/02/2021;36331;0;0;3992;40323;;;due;12123;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;15323;;;
20713;05/02/2021;28/02/2021;38508;0;0;3992;42500;;;due;12124;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;17500;;;
20714;05/02/2021;28/02/2021;14167;0;0;0;14167;;;due;12125;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-10833;;;
20715;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12126;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20716;05/02/2021;28/02/2021;60524;0;0;3992;64516;;;due;12127;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;39516;;;
20717;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12128;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20718;05/02/2021;28/02/2021;64008;0;0;3992;68000;;;due;12129;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;43000;;;
20719;05/02/2021;28/02/2021;48911;0;0;3992;52903;;;due;12130;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;27903;;;
20720;05/02/2021;28/02/2021;39008;0;0;3992;43000;;;due;12131;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;18000;;;
20721;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;12132;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20722;05/02/2021;28/02/2021;50000;0;0;0;50000;;;due;12133;8;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;-5000;;;
20723;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;12134;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20724;05/02/2021;28/02/2021;63750;0;0;3992;67742;;;due;12135;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;42742;;;
20725;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12136;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20726;05/02/2021;28/02/2021;38750;0;0;3992;42742;;;due;12137;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;17742;;;
20727;05/02/2021;28/02/2021;60175;0;0;3992;64167;;;due;12138;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;39167;;;
20728;05/02/2021;28/02/2021;112379;0;0;3992;116371;;;due;12139;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;91371;;;
20729;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;12140;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20730;05/02/2021;28/02/2021;-37500;0;0;0;-37500;Cash;;paid;12141;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-62500;;;
20731;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12142;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20732;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12143;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20733;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;12144;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20734;05/02/2021;28/02/2021;26008;0;0;3992;30000;;;due;12145;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;5000;;;
20735;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12146;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20736;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12147;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20737;05/02/2021;28/02/2021;37943;0;0;3992;41935;;;due;12148;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;16935;;;
20738;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12149;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20739;05/02/2021;28/02/2021;32083;0;0;3992;36075;;;due;12150;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11075;;;
20740;05/02/2021;28/02/2021;95175;0;0;3992;99167;;;due;12151;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;74167;;;
20741;05/02/2021;28/02/2021;87150;0;0;3992;91142;;;due;12152;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;66142;;;
20742;05/02/2021;28/02/2021;57008;0;0;3992;61000;;;due;12153;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;36000;;;
20743;05/02/2021;28/02/2021;59801;0;0;3992;63793;;;due;12154;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;38793;;;
20744;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;12155;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20745;05/02/2021;28/02/2021;68589;0;0;3992;72581;;;due;12156;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;47581;;;
20746;05/02/2021;28/02/2021;12759;0;0;0;12759;;;due;12157;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-12241;;;
20747;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12158;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20748;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;12159;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20749;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12160;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20750;05/02/2021;28/02/2021;-3333;0;0;0;-3333;Cash;;paid;12161;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-28333;;;
20751;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12162;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20752;05/02/2021;28/02/2021;39556;0;0;3992;43548;;;due;12163;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;18548;;;
20753;05/02/2021;28/02/2021;42782;0;0;3992;46774;;;due;12164;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;21774;;;
20754;05/02/2021;28/02/2021;70175;0;0;3992;74167;;;due;12165;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;49167;;;
20755;05/02/2021;28/02/2021;53508;0;0;3992;57500;;;due;12166;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;32500;;;
20756;05/02/2021;28/02/2021;91169;0;0;3992;95161;;;due;12167;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;70161;;;
20757;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12168;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20758;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;12169;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20759;05/02/2021;28/02/2021;112056;0;0;3992;116048;;;due;12170;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;91048;;;
20760;05/02/2021;28/02/2021;36008;0;0;3992;40000;;;due;12171;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;15000;;;
20761;05/02/2021;28/02/2021;63533;0;0;3992;67525;;;due;12172;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;42525;;;
20762;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12173;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20763;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12174;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20764;05/02/2021;28/02/2021;66841;0;0;3992;70833;;;due;12175;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;45833;;;
20765;05/02/2021;28/02/2021;59341;0;0;3992;63333;;;due;12176;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;38333;;;
20766;05/02/2021;28/02/2021;33105;0;0;3992;37097;;;due;12177;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;12097;;;
20767;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12178;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20768;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;12179;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20769;05/02/2021;28/02/2021;66708;0;0;3992;70700;;;due;12180;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;45700;;;
20770;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;12181;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20771;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12182;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20772;05/02/2021;28/02/2021;-35000;0;0;0;-35000;Cash;;paid;12183;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-60000;;;
20773;05/02/2021;28/02/2021;29879;0;0;3992;33871;;;due;12184;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;8871;;;
20774;05/02/2021;28/02/2021;77460;0;0;3992;81452;;;due;12185;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;56452;;;
20775;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;12186;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20776;05/02/2021;28/02/2021;45117;0;0;3992;49109;;;due;12187;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;24109;;;
20777;05/02/2021;28/02/2021;41841;0;0;3992;45833;;;due;12188;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;20833;;;
20778;05/02/2021;28/02/2021;117271;0;0;3992;121263;;;due;12189;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;96263;;;
20779;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12190;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20780;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12191;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20781;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;12192;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20782;05/02/2021;28/02/2021;36465;0;0;3992;40457;;;due;12193;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;15457;;;
20783;05/02/2021;28/02/2021;-25000;0;0;0;-25000;Cash;;paid;12194;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-50000;;;
20784;05/02/2021;28/02/2021;46808;0;0;3992;50800;;;due;12195;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25800;;;
20785;05/02/2021;28/02/2021;96008;0;0;3992;100000;;;due;12196;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;75000;;;
20786;05/02/2021;28/02/2021;71976;0;0;3992;75968;;;due;12197;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50968;;;
20787;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12198;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20788;05/02/2021;28/02/2021;37016;0;0;3992;41008;;;due;12199;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;16008;;;
20789;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12200;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20790;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12201;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20791;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;12202;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20792;05/02/2021;28/02/2021;61308;0;0;3992;65300;;;due;12203;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;40300;;;
20793;05/02/2021;28/02/2021;19167;0;0;0;19167;;;due;12204;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-5833;;;
20794;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12205;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20795;05/02/2021;28/02/2021;120202;0;0;3992;124194;;;due;12206;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;99194;;;
20796;05/02/2021;28/02/2021;101814;0;0;3992;105806;;;due;12207;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;80806;;;
20797;05/02/2021;28/02/2021;43508;0;0;3992;47500;;;due;12208;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;22500;;;
20798;05/02/2021;28/02/2021;67496;0;0;3992;71488;;;due;12209;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;46488;;;
20799;05/02/2021;28/02/2021;91814;0;0;3992;95806;;;due;12210;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;70806;;;
20800;05/02/2021;28/02/2021;55708;0;0;3992;59700;;;due;12211;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;34700;;;
20801;05/02/2021;28/02/2021;62137;0;0;3992;66129;;;due;12212;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;41129;;;
20802;05/02/2021;28/02/2021;66169;0;0;3992;70161;;;due;12213;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;45161;;;
20803;05/02/2021;28/02/2021;37137;0;0;3992;41129;;;due;12214;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;16129;;;
20804;05/02/2021;28/02/2021;63508;0;0;3992;67500;;;due;12215;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;42500;;;
20805;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12216;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20806;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12217;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20807;05/02/2021;28/02/2021;64341;0;0;3992;68333;;;due;12218;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;43333;;;
20808;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12219;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20809;05/02/2021;28/02/2021;45175;0;0;3992;49167;;;due;12220;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;24167;;;
20810;05/02/2021;28/02/2021;34718;0;0;3992;38710;;;due;12221;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;13710;;;
20811;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12222;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20812;05/02/2021;28/02/2021;79341;0;0;3992;83333;;;due;12223;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;58333;;;
20813;05/02/2021;28/02/2021;65831;0;0;3992;69823;;;due;12224;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;44823;;;
20814;05/02/2021;28/02/2021;109341;0;0;3992;113333;;;due;12225;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;88333;;;
20815;05/02/2021;28/02/2021;43682;0;0;3992;47674;;;due;12226;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;22674;;;
20816;05/02/2021;28/02/2021;63750;0;0;3992;67742;;;due;12227;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;42742;;;
20817;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12228;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20818;05/02/2021;28/02/2021;33508;0;0;3992;37500;;;due;12229;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;12500;;;
20819;05/02/2021;28/02/2021;45175;0;0;3992;49167;;;due;12230;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;24167;;;
20820;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12231;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20821;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12232;8;;1;yes;0;%;Villanueva;Television;no;1;0;no;Cortado;0;-30000;;;
20822;05/02/2021;28/02/2021;39556;0;0;3992;43548;;;due;12233;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;18548;;;
20823;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12234;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20824;05/02/2021;28/02/2021;49817;0;0;3992;53809;;;due;12235;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;28809;;;
20825;05/02/2021;28/02/2021;63508;0;0;3992;67500;;;due;12236;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;42500;;;
20826;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12237;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20827;05/02/2021;28/02/2021;37078;0;0;3992;41070;;;due;12238;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;16070;;;
20828;05/02/2021;28/02/2021;91976;0;0;3992;95968;;;due;12239;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;70968;;;
20829;05/02/2021;28/02/2021;67420;0;0;3992;71412;;;due;12240;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;46412;;;
20830;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12241;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20831;05/02/2021;28/02/2021;31008;0;0;3992;35000;;;due;12242;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;10000;;;
20832;05/02/2021;28/02/2021;61841;0;0;3992;65833;;;due;12243;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;40833;;;
20833;05/02/2021;28/02/2021;59718;0;0;3992;63710;;;due;12244;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;38710;;;
20834;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12245;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20835;05/02/2021;28/02/2021;97621;0;0;3992;101613;;;due;12246;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;76613;;;
20836;05/02/2021;28/02/2021;40175;0;0;3992;44167;;;due;12247;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;19167;;;
20837;05/02/2021;28/02/2021;61814;0;0;3992;65806;;;due;12248;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;40806;;;
20838;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12249;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20839;05/02/2021;28/02/2021;56492;0;0;3992;60484;;;due;12250;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;35484;;;
20840;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12251;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20841;05/02/2021;28/02/2021;44395;0;0;3992;48387;;;due;12252;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;23387;;;
20842;05/02/2021;28/02/2021;43589;0;0;3992;47581;;;due;12253;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;22581;;;
20843;05/02/2021;28/02/2021;55605;0;0;3992;59597;;;due;12254;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;34597;;;
20844;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12255;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20845;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12256;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20846;05/02/2021;28/02/2021;53231;0;0;3992;57223;;;due;12257;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;32223;;;
